customer_id,customer_name,signup_date,gender,city,area,acquisition_channel
1144,Customer 1144,2023-10-31,Other,Delhi,West Delhi,Organic
1145,Customer 1145,2023-08-05,Male,Hyderabad,Secunderabad,Organic
1146,Customer 1146,2024-06-03,Male,Pune,Kothrud,Organic
1147,Customer 1147,2024-10-10,Male,Chennai,Adyar,Organic
1148,Customer 1148,2024-09-12,Female,Chennai,Adyar,Paid Ads
1149,Customer 1149,2024-09-29,Male,Hyderabad,Madhapur,Organic
1150,Customer 1150,2024-02-02,Female,Pune,Hinjewadi,Paid Ads
1151,Customer 1151,2023-11-30,Other,Chennai,T Nagar,Social Media
1152,Customer 1152,2025-04-27,Female,Chennai,Adyar,Referral
1153,Customer 1153,2023-06-24,Other,Hyderabad,Hitech City,Referral
1154,Customer 1154,2024-11-12,Other,Pune,Viman Nagar,Paid Ads
1155,Customer 1155,2025-03-16,Female,Kolkata,Salt Lake,Organic
1156,Customer 1156,2023-09-02,Male,Bengaluru,Koramangala,Organic
1157,Customer 1157,2025-02-12,Other,Hyderabad,Gachibowli,Social Media
1158,Customer 1158,2024-08-27,Female,Kolkata,Gariahat,Social Media
1159,Customer 1159,2024-12-18,Male,Bengaluru,HSR Layout,Referral
1160,Customer 1160,2023-07-28,Male,Mumbai,Andheri,Paid Ads
1161,Customer 1161,2024-05-18,Female,Mumbai,Thane,Referral
1162,Customer 1162,2023-11-25,Female,Mumbai,Andheri,Organic
1163,Customer 1163,2025-02-12,Male,Chennai,Adyar,Organic
1164,Customer 1164,2024-01-21,Female,Kolkata,Howrah,Social Media
1165,Customer 1165,2024-05-14,Male,Delhi,Central Delhi,Organic
1166,Customer 1166,2024-08-05,Female,Chennai,Adyar,Referral
1167,Customer 1167,2024-01-19,Male,Chennai,T Nagar,Paid Ads
1168,Customer 1168,2024-08-25,Other,Bengaluru,Indiranagar,Paid Ads
1169,Customer 1169,2025-02-10,Female,Delhi,South Delhi,Social Media
1170,Customer 1170,2024-03-23,Female,Kolkata,Salt Lake,Referral
1171,Customer 1171,2025-02-22,Female,Bengaluru,Indiranagar,Paid Ads
1172,Customer 1172,2025-02-17,Male,Chennai,Adyar,Organic
1173,Customer 1173,2023-08-07,Female,Kolkata,Salt Lake,Organic
1174,Customer 1174,2024-12-18,Female,Kolkata,Park Street,Social Media
1175,Customer 1175,2023-12-29,Male,Bengaluru,Indiranagar,Paid Ads
1176,Customer 1176,2023-08-14,Female,Pune,Hinjewadi,Organic
1177,Customer 1177,2023-08-12,Male,Bengaluru,Indiranagar,Social Media
1178,Customer 1178,2025-03-02,Female,Delhi,East Delhi,Paid Ads
1179,Customer 1179,2024-09-07,Male,Hyderabad,Secunderabad,Paid Ads
1180,Customer 1180,2023-11-20,Female,Chennai,OMR,Paid Ads
1181,Customer 1181,2023-08-10,Female,Chennai,T Nagar,Organic
1182,Customer 1182,2024-01-31,Male,Mumbai,Andheri,Social Media
1183,Customer 1183,2024-11-29,Male,Delhi,East Delhi,Paid Ads
1184,Customer 1184,2023-11-21,Male,Kolkata,Howrah,Social Media
1185,Customer 1185,2023-10-28,Male,Pune,Koregaon Park,Referral
1186,Customer 1186,2025-01-05,Female,Pune,Kothrud,Social Media
1187,Customer 1187,2023-09-20,Male,Hyderabad,Madhapur,Organic
1188,Customer 1188,2023-10-28,Female,Hyderabad,Madhapur,Organic
1189,Customer 1189,2024-10-16,Male,Delhi,West Delhi,Referral
1190,Customer 1190,2024-04-10,Female,Delhi,Central Delhi,Social Media
1191,Customer 1191,2024-04-20,Male,Chennai,Velachery,Organic
1192,Customer 1192,2023-06-17,Female,Hyderabad,Gachibowli,Paid Ads
1193,Customer 1193,2024-01-19,Female,Bengaluru,HSR Layout,Social Media
1194,Customer 1194,2023-07-11,Female,Kolkata,Salt Lake,Organic
1195,Customer 1195,2025-03-11,Male,Chennai,T Nagar,Paid Ads
1196,Customer 1196,2023-07-15,Female,Kolkata,Howrah,Social Media
1197,Customer 1197,2024-06-01,Male,Delhi,East Delhi,Referral
1198,Customer 1198,2024-01-07,Male,Mumbai,Powai,Referral
1199,Customer 1199,2025-02-05,Male,Delhi,Central Delhi,Social Media
1200,Customer 1200,2024-06-29,Female,Pune,Koregaon Park,Paid Ads
1201,Customer 1201,2025-01-05,Male,Kolkata,Park Street,Organic
1202,Customer 1202,2024-07-13,Male,Hyderabad,Madhapur,Paid Ads
1203,Customer 1203,2025-05-19,Other,Delhi,East Delhi,Paid Ads
1204,Customer 1204,2023-07-01,Female,Bengaluru,Koramangala,Paid Ads
1205,Customer 1205,2023-06-12,Female,Chennai,Adyar,Organic
1206,Customer 1206,2025-05-10,Female,Hyderabad,Madhapur,Organic
1207,Customer 1207,2023-07-19,Female,Pune,Kothrud,Organic
1208,Customer 1208,2024-07-16,Male,Kolkata,Gariahat,Social Media
1209,Customer 1209,2024-11-09,Female,Chennai,OMR,Referral
1210,Customer 1210,2023-08-07,Female,Bengaluru,Koramangala,Social Media
1211,Customer 1211,2024-08-19,Other,Kolkata,Howrah,Referral
1212,Customer 1212,2024-08-02,Other,Pune,Koregaon Park,Referral
1213,Customer 1213,2024-05-27,Female,Chennai,OMR,Organic
1214,Customer 1214,2025-02-08,Male,Delhi,North Delhi,Organic
1215,Customer 1215,2023-12-07,Male,Bengaluru,Indiranagar,Referral
1216,Customer 1216,2025-03-28,Male,Pune,Hinjewadi,Organic
1217,Customer 1217,2023-11-30,Female,Delhi,North Delhi,Paid Ads
1218,Customer 1218,2023-11-30,Male,Mumbai,Thane,Organic
1219,Customer 1219,2023-08-23,Female,Bengaluru,Electronic City,Social Media
1220,Customer 1220,2025-01-24,Female,Mumbai,Andheri,Paid Ads
1221,Customer 1221,2024-09-17,Female,Mumbai,Thane,Social Media
1222,Customer 1222,2024-11-19,Male,Chennai,Velachery,Organic
1223,Customer 1223,2023-12-14,Male,Kolkata,Howrah,Organic
1224,Customer 1224,2024-05-13,Female,Chennai,Adyar,Paid Ads
1225,Customer 1225,2024-06-08,Male,Hyderabad,Gachibowli,Paid Ads
1226,Customer 1226,2023-10-26,Male,Delhi,Central Delhi,Organic
1227,Customer 1227,2024-11-25,Female,Pune,Koregaon Park,Paid Ads
1228,Customer 1228,2024-08-15,Male,Pune,Viman Nagar,Social Media
1229,Customer 1229,2025-03-10,Female,Chennai,T Nagar,Organic
1230,Customer 1230,2023-12-21,Female,Hyderabad,Secunderabad,Paid Ads
1231,Customer 1231,2023-08-14,Female,Hyderabad,Gachibowli,Referral
1232,Customer 1232,2024-05-17,Female,Hyderabad,Secunderabad,Referral
1233,Customer 1233,2024-11-25,Male,Hyderabad,Gachibowli,Social Media
1234,Customer 1234,2024-02-13,Male,Hyderabad,Secunderabad,Referral
1235,Customer 1235,2025-02-10,Male,Chennai,T Nagar,Social Media
1236,Customer 1236,2024-08-15,Male,Mumbai,Navi Mumbai,Referral
1237,Customer 1237,2024-10-29,Female,Chennai,Velachery,Social Media
1238,Customer 1238,2023-11-12,Female,Chennai,T Nagar,Referral
1239,Customer 1239,2024-10-13,Male,Chennai,Adyar,Referral
1240,Customer 1240,2024-07-15,Female,Pune,Koregaon Park,Paid Ads
1241,Customer 1241,2023-08-01,Other,Chennai,Velachery,Paid Ads
1242,Customer 1242,2023-12-16,Male,Kolkata,Salt Lake,Organic
1243,Customer 1243,2024-07-23,Female,Delhi,East Delhi,Social Media
1244,Customer 1244,2025-05-01,Female,Delhi,South Delhi,Social Media
1245,Customer 1245,2025-05-09,Female,Bengaluru,Whitefield,Referral
1246,Customer 1246,2025-03-19,Female,Chennai,Velachery,Social Media
1247,Customer 1247,2024-03-02,Female,Kolkata,Salt Lake,Referral
1248,Customer 1248,2023-08-11,Female,Mumbai,Navi Mumbai,Organic
1249,Customer 1249,2025-05-18,Male,Bengaluru,HSR Layout,Organic
1250,Customer 1250,2025-04-09,Female,Pune,Viman Nagar,Paid Ads
1251,Customer 1251,2025-05-10,Female,Mumbai,Navi Mumbai,Referral
1252,Customer 1252,2024-09-14,Male,Chennai,Adyar,Paid Ads
1253,Customer 1253,2024-02-16,Female,Hyderabad,Madhapur,Referral
1254,Customer 1254,2025-05-20,Male,Pune,Kothrud,Organic
1255,Customer 1255,2024-08-15,Male,Chennai,Velachery,Social Media
1256,Customer 1256,2024-06-12,Female,Pune,Koregaon Park,Social Media
1257,Customer 1257,2023-06-16,Male,Chennai,Velachery,Social Media
1258,Customer 1258,2024-03-17,Male,Kolkata,Park Street,Referral
1259,Customer 1259,2024-12-29,Female,Hyderabad,Gachibowli,Organic
1260,Customer 1260,2023-06-06,Female,Mumbai,Bandra,Organic
1261,Customer 1261,2024-06-23,Female,Hyderabad,Hitech City,Paid Ads
1262,Customer 1262,2024-05-07,Male,Bengaluru,Electronic City,Referral
1263,Customer 1263,2024-12-26,Female,Mumbai,Bandra,Referral
1264,Customer 1264,2023-09-07,Male,Delhi,West Delhi,Paid Ads
1265,Customer 1265,2023-08-12,Female,Chennai,T Nagar,Organic
1266,Customer 1266,2023-07-28,Male,Mumbai,Powai,Organic
1267,Customer 1267,2023-09-28,Female,Kolkata,Gariahat,Paid Ads
1268,Customer 1268,2025-01-11,Male,Kolkata,Gariahat,Organic
1269,Customer 1269,2024-11-15,Male,Kolkata,Gariahat,Social Media
1270,Customer 1270,2023-07-11,Male,Mumbai,Navi Mumbai,Organic
1271,Customer 1271,2023-07-04,Male,Kolkata,Park Street,Paid Ads
1272,Customer 1272,2023-06-03,Female,Pune,Koregaon Park,Organic
1273,Customer 1273,2024-12-08,Male,Bengaluru,Whitefield,Social Media
1274,Customer 1274,2024-10-09,Female,Chennai,Velachery,Referral
1275,Customer 1275,2023-12-13,Female,Bengaluru,Indiranagar,Social Media
1276,Customer 1276,2024-03-06,Female,Kolkata,Howrah,Organic
1277,Customer 1277,2023-10-04,Male,Delhi,West Delhi,Paid Ads
1278,Customer 1278,2023-06-09,Female,Mumbai,Navi Mumbai,Social Media
1279,Customer 1279,2025-02-20,Male,Delhi,West Delhi,Paid Ads
1280,Customer 1280,2023-12-09,Female,Kolkata,Salt Lake,Paid Ads
1281,Customer 1281,2024-06-11,Male,Bengaluru,Electronic City,Referral
1282,Customer 1282,2023-08-13,Female,Delhi,Central Delhi,Referral
1283,Customer 1283,2024-10-17,Male,Pune,Koregaon Park,Paid Ads
1284,Customer 1284,2024-03-03,Female,Delhi,West Delhi,Social Media
1285,Customer 1285,2024-11-03,Female,Bengaluru,Electronic City,Organic
1286,Customer 1286,2025-02-21,Female,Delhi,North Delhi,Organic
1287,Customer 1287,2023-12-21,Male,Chennai,Adyar,Social Media
1288,Customer 1288,2024-12-17,Male,Chennai,T Nagar,Paid Ads
1289,Customer 1289,2025-02-21,Female,Kolkata,Salt Lake,Social Media
1290,Customer 1290,2024-12-10,Male,Pune,Koregaon Park,Organic
1291,Customer 1291,2023-06-04,Female,Chennai,T Nagar,Organic
1292,Customer 1292,2024-08-31,Female,Hyderabad,Secunderabad,Organic
1293,Customer 1293,2024-07-10,Female,Delhi,South Delhi,Organic
1294,Customer 1294,2025-01-03,Female,Mumbai,Powai,Organic
1295,Customer 1295,2024-03-20,Female,Pune,Viman Nagar,Referral
1296,Customer 1296,2023-12-16,Male,Hyderabad,Madhapur,Paid Ads
1297,Customer 1297,2024-10-17,Female,Chennai,OMR,Paid Ads
1298,Customer 1298,2025-04-13,Male,Bengaluru,Koramangala,Paid Ads
1299,Customer 1299,2023-08-21,Female,Chennai,Adyar,Organic
1300,Customer 1300,2025-04-09,Female,Chennai,Adyar,Organic
1301,Customer 1301,2023-12-24,Male,Chennai,Adyar,Referral
1302,Customer 1302,2024-04-29,Male,Pune,Kothrud,Referral
1303,Customer 1303,2024-05-10,Male,Kolkata,Gariahat,Organic
1304,Customer 1304,2025-05-15,Female,Bengaluru,HSR Layout,Paid Ads
1305,Customer 1305,2023-12-13,Female,Hyderabad,Hitech City,Paid Ads
1306,Customer 1306,2024-04-18,Other,Mumbai,Navi Mumbai,Social Media
1307,Customer 1307,2024-11-25,Male,Mumbai,Thane,Referral
1308,Customer 1308,2025-02-02,Female,Chennai,T Nagar,Referral
1309,Customer 1309,2023-07-15,Male,Chennai,Velachery,Organic
1310,Customer 1310,2023-10-06,Other,Pune,Viman Nagar,Organic
1311,Customer 1311,2024-01-16,Male,Delhi,South Delhi,Paid Ads
1312,Customer 1312,2023-07-03,Male,Pune,Kothrud,Referral
1313,Customer 1313,2023-07-28,Male,Mumbai,Powai,Social Media
1314,Customer 1314,2024-05-06,Male,Hyderabad,Gachibowli,Social Media
1315,Customer 1315,2024-01-17,Male,Mumbai,Bandra,Referral
1316,Customer 1316,2025-04-07,Female,Mumbai,Andheri,Social Media
1317,Customer 1317,2023-09-02,Female,Chennai,Adyar,Paid Ads
1318,Customer 1318,2023-06-12,Male,Chennai,Adyar,Referral
1319,Customer 1319,2024-02-03,Female,Chennai,Adyar,Referral
1320,Customer 1320,2024-10-16,Female,Delhi,North Delhi,Paid Ads
1321,Customer 1321,2024-03-01,Female,Bengaluru,Indiranagar,Social Media
1322,Customer 1322,2024-10-19,Female,Chennai,T Nagar,Organic
1323,Customer 1323,2024-01-14,Male,Bengaluru,Electronic City,Organic
1324,Customer 1324,2024-10-30,Male,Mumbai,Powai,Paid Ads
1325,Customer 1325,2023-09-24,Male,Hyderabad,Secunderabad,Referral
1326,Customer 1326,2024-01-29,Female,Chennai,T Nagar,Referral
1327,Customer 1327,2024-10-18,Male,Kolkata,Gariahat,Paid Ads
1328,Customer 1328,2025-03-14,Male,Mumbai,Andheri,Referral
1329,Customer 1329,2024-10-26,Female,Mumbai,Bandra,Paid Ads
1330,Customer 1330,2025-02-17,Female,Bengaluru,Indiranagar,Social Media
1331,Customer 1331,2023-08-26,Female,Chennai,Velachery,Paid Ads
1332,Customer 1332,2024-03-24,Female,Hyderabad,Madhapur,Referral
1333,Customer 1333,2023-12-09,Female,Kolkata,Gariahat,Paid Ads
1334,Customer 1334,2023-12-20,Male,Pune,Kothrud,Social Media
1335,Customer 1335,2024-01-26,Female,Chennai,Adyar,Referral
1336,Customer 1336,2024-03-17,Female,Kolkata,Park Street,Social Media
1337,Customer 1337,2024-05-03,Male,Bengaluru,Koramangala,Organic
1338,Customer 1338,2024-06-27,Male,Delhi,Central Delhi,Organic
1339,Customer 1339,2023-07-09,Female,Kolkata,Howrah,Social Media
1340,Customer 1340,2025-03-25,Male,Delhi,Central Delhi,Referral
1341,Customer 1341,2024-04-15,Female,Pune,Koregaon Park,Social Media
1342,Customer 1342,2025-04-13,Female,Bengaluru,HSR Layout,Social Media
1343,Customer 1343,2025-02-19,Male,Kolkata,Gariahat,Social Media
1344,Customer 1344,2023-07-02,Female,Hyderabad,Hitech City,Paid Ads
1345,Customer 1345,2024-12-24,Female,Bengaluru,Electronic City,Organic
1346,Customer 1346,2024-10-02,Female,Chennai,T Nagar,Social Media
1347,Customer 1347,2025-05-27,Male,Kolkata,Park Street,Paid Ads
1348,Customer 1348,2024-06-05,Male,Mumbai,Bandra,Social Media
1349,Customer 1349,2023-11-13,Male,Chennai,OMR,Referral
1350,Customer 1350,2024-04-05,Female,Delhi,North Delhi,Paid Ads
1351,Customer 1351,2025-05-17,Male,Mumbai,Andheri,Referral
1352,Customer 1352,2025-01-30,Female,Bengaluru,Whitefield,Organic
1353,Customer 1353,2024-03-05,Female,Chennai,T Nagar,Referral
1354,Customer 1354,2023-11-05,Female,Hyderabad,Madhapur,Paid Ads
1355,Customer 1355,2024-11-03,Female,Delhi,South Delhi,Referral
1356,Customer 1356,2024-08-03,Male,Delhi,Central Delhi,Referral
1357,Customer 1357,2025-05-29,Male,Kolkata,Gariahat,Social Media
1358,Customer 1358,2025-02-28,Male,Hyderabad,Madhapur,Referral
1359,Customer 1359,2024-01-25,Male,Pune,Kothrud,Referral
1360,Customer 1360,2024-12-22,Male,Hyderabad,Gachibowli,Paid Ads
1361,Customer 1361,2024-07-05,Female,Bengaluru,Indiranagar,Paid Ads
1362,Customer 1362,2023-12-26,Male,Kolkata,Howrah,Organic
1363,Customer 1363,2024-01-26,Other,Pune,Viman Nagar,Paid Ads
1364,Customer 1364,2024-09-02,Female,Mumbai,Bandra,Organic
1365,Customer 1365,2024-09-22,Other,Pune,Hinjewadi,Social Media
1366,Customer 1366,2023-07-03,Other,Mumbai,Bandra,Social Media
1367,Customer 1367,2024-07-04,Male,Bengaluru,Electronic City,Organic
1368,Customer 1368,2023-10-09,Female,Chennai,T Nagar,Paid Ads
1369,Customer 1369,2024-07-25,Male,Kolkata,Gariahat,Organic
1370,Customer 1370,2024-12-29,Male,Hyderabad,Madhapur,Paid Ads
1371,Customer 1371,2023-09-20,Female,Mumbai,Navi Mumbai,Social Media
1372,Customer 1372,2023-11-08,Male,Chennai,OMR,Organic
1373,Customer 1373,2024-09-01,Other,Mumbai,Andheri,Social Media
1374,Customer 1374,2024-09-29,Other,Pune,Viman Nagar,Social Media
1375,Customer 1375,2024-09-27,Male,Chennai,Adyar,Social Media
1376,Customer 1376,2024-06-04,Male,Delhi,North Delhi,Referral
1377,Customer 1377,2024-06-14,Male,Mumbai,Navi Mumbai,Paid Ads
1378,Customer 1378,2023-10-04,Female,Pune,Kothrud,Referral
1379,Customer 1379,2025-04-23,Female,Delhi,North Delhi,Paid Ads
1380,Customer 1380,2023-10-14,Female,Pune,Koregaon Park,Paid Ads
1381,Customer 1381,2025-02-28,Male,Mumbai,Bandra,Paid Ads
1382,Customer 1382,2025-01-15,Female,Pune,Viman Nagar,Social Media
1383,Customer 1383,2023-12-01,Male,Pune,Hinjewadi,Social Media
1384,Customer 1384,2024-01-06,Female,Chennai,Velachery,Paid Ads
1385,Customer 1385,2024-09-19,Female,Pune,Kothrud,Social Media
1386,Customer 1386,2023-06-04,Female,Hyderabad,Madhapur,Social Media
1387,Customer 1387,2024-07-14,Female,Delhi,South Delhi,Social Media
1388,Customer 1388,2023-10-07,Male,Pune,Koregaon Park,Social Media
1389,Customer 1389,2024-12-28,Male,Pune,Kothrud,Social Media
1390,Customer 1390,2024-03-07,Female,Hyderabad,Hitech City,Organic
1391,Customer 1391,2024-12-10,Male,Delhi,East Delhi,Social Media
1392,Customer 1392,2024-09-09,Male,Pune,Kothrud,Paid Ads
1393,Customer 1393,2024-09-27,Female,Pune,Koregaon Park,Referral
1394,Customer 1394,2024-01-19,Male,Kolkata,Salt Lake,Paid Ads
1395,Customer 1395,2023-10-09,Female,Mumbai,Thane,Paid Ads
1396,Customer 1396,2024-04-23,Female,Bengaluru,Electronic City,Organic
1397,Customer 1397,2023-07-27,Male,Hyderabad,Gachibowli,Referral
1398,Customer 1398,2024-06-07,Female,Hyderabad,Gachibowli,Organic
1399,Customer 1399,2023-06-14,Female,Bengaluru,Electronic City,Paid Ads
1400,Customer 1400,2023-07-17,Male,Bengaluru,Whitefield,Organic
1401,Customer 1401,2023-07-09,Male,Chennai,Adyar,Organic
1402,Customer 1402,2024-07-12,Female,Pune,Kothrud,Paid Ads
1403,Customer 1403,2025-04-04,Female,Chennai,T Nagar,Referral
1404,Customer 1404,2024-04-23,Male,Hyderabad,Secunderabad,Organic
1405,Customer 1405,2024-09-08,Female,Mumbai,Thane,Referral
1406,Customer 1406,2025-04-21,Male,Bengaluru,Electronic City,Paid Ads
1407,Customer 1407,2024-11-20,Male,Pune,Hinjewadi,Referral
1408,Customer 1408,2024-06-12,Female,Chennai,OMR,Social Media
1409,Customer 1409,2023-10-30,Female,Hyderabad,Madhapur,Social Media
1410,Customer 1410,2023-08-20,Female,Bengaluru,Electronic City,Paid Ads
1411,Customer 1411,2023-08-10,Female,Bengaluru,Indiranagar,Referral
1412,Customer 1412,2024-08-23,Female,Kolkata,Howrah,Social Media
1413,Customer 1413,2025-02-12,Male,Kolkata,Salt Lake,Social Media
1414,Customer 1414,2024-08-02,Female,Hyderabad,Gachibowli,Organic
1415,Customer 1415,2024-12-29,Female,Mumbai,Navi Mumbai,Paid Ads
1416,Customer 1416,2024-04-22,Female,Kolkata,Gariahat,Organic
1417,Customer 1417,2025-03-09,Male,Mumbai,Thane,Organic
1418,Customer 1418,2023-09-12,Male,Kolkata,Salt Lake,Social Media
1419,Customer 1419,2023-11-26,Male,Hyderabad,Madhapur,Organic
1420,Customer 1420,2025-02-09,Female,Delhi,West Delhi,Social Media
1421,Customer 1421,2024-01-24,Male,Bengaluru,Koramangala,Organic
1422,Customer 1422,2024-09-03,Female,Chennai,OMR,Paid Ads
1423,Customer 1423,2023-06-25,Male,Pune,Hinjewadi,Organic
1424,Customer 1424,2024-08-22,Female,Kolkata,Park Street,Paid Ads
1425,Customer 1425,2024-11-24,Female,Hyderabad,Hitech City,Social Media
1426,Customer 1426,2023-12-13,Male,Kolkata,Gariahat,Social Media
1427,Customer 1427,2025-05-28,Male,Delhi,Central Delhi,Social Media
1428,Customer 1428,2024-03-25,Female,Pune,Viman Nagar,Organic
1429,Customer 1429,2024-09-26,Male,Bengaluru,Whitefield,Organic
1430,Customer 1430,2023-10-29,Male,Mumbai,Andheri,Referral
1431,Customer 1431,2024-12-02,Female,Kolkata,Howrah,Referral
1432,Customer 1432,2024-01-09,Male,Chennai,OMR,Paid Ads
1433,Customer 1433,2023-11-13,Male,Pune,Viman Nagar,Organic
1434,Customer 1434,2023-08-21,Male,Chennai,Adyar,Organic
1435,Customer 1435,2023-09-25,Male,Pune,Hinjewadi,Referral
1436,Customer 1436,2024-07-19,Male,Bengaluru,Indiranagar,Social Media
1437,Customer 1437,2024-05-13,Male,Pune,Viman Nagar,Paid Ads
1438,Customer 1438,2025-04-24,Female,Hyderabad,Hitech City,Referral
1439,Customer 1439,2024-04-07,Female,Mumbai,Thane,Organic
1440,Customer 1440,2024-06-23,Female,Pune,Kothrud,Referral
1441,Customer 1441,2023-12-07,Male,Bengaluru,Koramangala,Referral
1442,Customer 1442,2023-12-12,Male,Pune,Hinjewadi,Paid Ads
1443,Customer 1443,2024-11-07,Male,Hyderabad,Madhapur,Social Media
1444,Customer 1444,2024-01-22,Female,Kolkata,Gariahat,Paid Ads
1445,Customer 1445,2023-11-28,Male,Chennai,OMR,Organic
1446,Customer 1446,2025-05-10,Male,Hyderabad,Hitech City,Referral
1447,Customer 1447,2023-08-10,Male,Delhi,East Delhi,Social Media
1448,Customer 1448,2024-09-02,Male,Chennai,T Nagar,Referral
1449,Customer 1449,2024-11-11,Male,Hyderabad,Secunderabad,Organic
1450,Customer 1450,2024-12-21,Female,Chennai,Velachery,Social Media
1451,Customer 1451,2023-12-28,Male,Bengaluru,Koramangala,Paid Ads
1452,Customer 1452,2024-02-07,Male,Chennai,Velachery,Organic
1453,Customer 1453,2024-01-13,Male,Pune,Viman Nagar,Paid Ads
1454,Customer 1454,2023-11-19,Male,Bengaluru,Indiranagar,Social Media
1455,Customer 1455,2024-12-30,Male,Pune,Hinjewadi,Social Media
1456,Customer 1456,2025-02-19,Female,Chennai,T Nagar,Paid Ads
1457,Customer 1457,2024-11-22,Female,Chennai,T Nagar,Social Media
1458,Customer 1458,2025-03-12,Female,Chennai,T Nagar,Referral
1459,Customer 1459,2025-03-05,Male,Mumbai,Bandra,Social Media
1460,Customer 1460,2025-02-25,Male,Kolkata,Park Street,Referral
1461,Customer 1461,2024-11-15,Female,Mumbai,Andheri,Organic
1462,Customer 1462,2024-04-20,Male,Delhi,East Delhi,Organic
1463,Customer 1463,2024-01-09,Female,Kolkata,Salt Lake,Paid Ads
1464,Customer 1464,2023-10-17,Male,Bengaluru,Electronic City,Referral
1465,Customer 1465,2023-07-21,Male,Hyderabad,Secunderabad,Paid Ads
1466,Customer 1466,2025-01-11,Male,Mumbai,Navi Mumbai,Referral
1467,Customer 1467,2024-06-26,Other,Hyderabad,Gachibowli,Social Media
