order_id,customer_id,restaurant_id,order_datetime,order_status,payment_method,delivery_fee,platform_discount,restaurant_discount,gross_order_value,net_order_value,platform_commission_pct,platform_commission_amount
2149,1053,9,2025-07-02 15:21:57,Delivered,Card,25.0,39.7,19.32,946.02,887.0,18.11,160.64
2150,1293,135,2025-07-04 15:19:42,Delivered,UPI,25.0,0.0,0.0,292.4,292.4,15.07,44.06
2151,518,151,2025-06-10 12:20:31,Delivered,UPI,15.0,51.06,13.84,621.51,556.61,26.56,147.84
2152,2065,88,2025-06-12 21:53:13,Delivered,UPI,0.0,106.11,39.05,804.42,659.26,17.07,112.54
2153,237,157,2025-09-01 11:30:18,Delivered,Card,25.0,75.66,83.8,883.66,724.2,15.85,114.79
2154,1742,96,2025-06-18 19:39:12,Delivered,UPI,25.0,145.49,84.24,793.96,564.23,25.51,143.94
2155,1379,26,2025-06-23 14:15:41,Delivered,UPI,0.0,25.05,23.35,480.3,431.9,17.3,74.72
2156,1767,133,2025-06-08 14:46:56,Delivered,COD,15.0,0.0,0.0,961.49,961.49,25.14,241.72
2157,358,176,2025-06-02 14:46:32,Delivered,COD,0.0,0.0,0.0,808.62,808.62,28.88,233.53
2158,2577,80,2025-07-15 10:02:55,Delivered,Card,15.0,26.16,32.48,283.24,224.6,25.24,56.69
2159,2478,95,2025-09-30 22:42:55,Delivered,Card,25.0,0.0,0.0,305.61,305.61,25.36,77.5
2160,2394,91,2025-07-28 19:54:45,Delivered,COD,15.0,70.99,69.64,786.21,645.58,25.42,164.11
2161,2949,189,2025-08-30 17:33:13,Cancelled,COD,35.0,24.4,21.57,795.18,749.21,17.18,128.71
2162,1933,134,2025-08-05 17:54:53,Delivered,COD,35.0,21.01,17.07,211.16,173.08,17.51,30.31
2163,1524,128,2025-08-22 14:28:38,Cancelled,UPI,25.0,19.51,16.34,355.78,319.93,26.27,84.05
2164,2443,156,2025-09-05 16:25:07,Delivered,UPI,15.0,0.0,0.0,816.22,816.22,20.63,168.39
2165,406,122,2025-06-03 23:49:44,Delivered,UPI,35.0,58.25,17.98,1023.37,947.14,20.71,196.15
2166,1442,154,2025-09-20 14:22:17,Delivered,Card,15.0,0.0,0.0,852.64,852.64,16.7,142.39
2167,1873,66,2025-08-21 19:38:26,Delivered,UPI,35.0,0.0,0.0,1089.86,1089.86,19.28,210.13
2168,547,146,2025-07-25 23:51:07,Delivered,COD,25.0,153.92,152.61,1106.88,800.35,22.82,182.64
2169,1790,140,2025-07-12 15:36:49,Returned,Card,35.0,152.39,186.5,1118.39,779.5,22.84,178.04
2170,1106,156,2025-07-17 17:37:55,Cancelled,Card,25.0,0.0,0.0,373.87,373.87,24.5,91.6
2171,2211,30,2025-09-05 16:32:45,Cancelled,Card,35.0,73.35,55.69,660.78,531.74,26.81,142.56
2172,2922,102,2025-09-14 21:02:14,Cancelled,UPI,15.0,0.0,0.0,479.51,479.51,21.09,101.13
2173,1414,170,2025-06-17 16:30:41,Delivered,Card,15.0,0.0,0.0,395.84,395.84,27.22,107.75
2174,2008,139,2025-07-07 19:07:21,Cancelled,UPI,15.0,26.81,33.58,1000.75,940.36,29.02,272.89
2175,506,50,2025-06-26 16:31:46,Delivered,UPI,0.0,65.65,54.54,1144.72,1024.53,17.02,174.38
2176,1325,31,2025-09-19 22:47:39,Delivered,Card,25.0,154.95,48.99,1112.36,908.42,29.7,269.8
2177,1254,88,2025-09-23 23:43:35,Delivered,Card,15.0,116.17,36.88,651.23,498.18,15.15,75.47
2178,987,73,2025-08-10 14:29:41,Delivered,UPI,15.0,0.0,0.0,1068.39,1068.39,21.15,225.96
2179,2186,150,2025-09-03 18:46:13,Delivered,UPI,25.0,0.0,0.0,325.34,325.34,27.22,88.56
2180,1853,184,2025-09-06 16:17:06,Delivered,UPI,0.0,0.0,0.0,353.42,353.42,25.66,90.69
2181,148,31,2025-08-22 13:21:20,Delivered,COD,35.0,25.57,14.66,195.04,154.81,27.15,42.03
2182,1247,68,2025-07-23 12:52:37,Delivered,UPI,35.0,83.92,86.78,492.42,321.72,22.92,73.74
2183,752,107,2025-06-23 13:11:59,Delivered,COD,35.0,0.0,0.0,1032.44,1032.44,16.34,168.7
2184,2569,10,2025-09-23 10:47:49,Delivered,UPI,0.0,28.28,33.71,383.18,321.19,22.38,71.88
2185,2787,136,2025-08-04 14:55:50,Delivered,UPI,25.0,63.6,56.27,393.9,274.03,28.71,78.67
2186,1097,87,2025-09-14 14:08:54,Delivered,COD,0.0,19.26,13.34,237.75,205.15,23.99,49.22
2187,230,48,2025-06-22 16:15:10,Delivered,UPI,0.0,0.0,0.0,916.43,916.43,29.96,274.56
2188,517,100,2025-08-16 13:16:25,Delivered,UPI,15.0,20.74,15.61,202.68,166.33,15.59,25.93
2189,296,1,2025-07-28 12:07:25,Delivered,Wallet,25.0,44.27,19.76,473.34,409.31,26.39,108.02
2190,119,47,2025-07-10 21:55:26,Delivered,UPI,0.0,96.82,35.17,992.9,860.91,15.43,132.84
2191,2804,121,2025-08-12 22:26:57,Delivered,UPI,0.0,0.0,0.0,1146.7,1146.7,19.69,225.79
2192,2189,18,2025-06-12 17:22:49,Delivered,COD,0.0,68.84,53.39,1098.13,975.9,28.09,274.13
2193,2107,2,2025-08-03 18:40:18,Cancelled,COD,25.0,46.81,67.73,1087.14,972.6,23.66,230.12
2194,2772,52,2025-06-25 19:00:15,Delivered,COD,15.0,0.0,0.0,422.46,422.46,19.06,80.52
2195,11,121,2025-09-04 10:19:35,Delivered,UPI,25.0,47.0,49.81,475.86,379.05,21.22,80.43
2196,1427,132,2025-08-15 18:33:16,Cancelled,UPI,15.0,27.53,31.7,1115.07,1055.84,17.38,183.5
2197,1714,60,2025-09-12 13:32:47,Delivered,UPI,15.0,124.29,108.25,1011.71,779.17,20.52,159.89
2198,835,116,2025-08-06 13:05:48,Delivered,Wallet,35.0,173.92,109.24,1184.83,901.67,18.87,170.15
2199,2495,197,2025-09-08 15:42:29,Returned,COD,0.0,21.89,15.55,442.53,405.09,16.05,65.02
2200,314,53,2025-06-28 19:26:39,Delivered,UPI,0.0,0.0,0.0,881.26,881.26,26.85,236.62
2201,988,5,2025-08-21 16:05:41,Delivered,UPI,35.0,47.19,32.01,263.47,184.27,16.37,30.16
2202,1318,14,2025-06-27 14:11:50,Delivered,Card,35.0,0.0,0.0,441.0,441.0,29.22,128.86
2203,958,130,2025-09-01 16:30:40,Delivered,Card,15.0,0.0,0.0,912.19,912.19,18.5,168.76
2204,125,11,2025-08-23 16:44:26,Delivered,Card,15.0,141.3,81.1,973.23,750.83,16.32,122.54
2205,2839,36,2025-07-08 17:55:38,Delivered,Card,15.0,0.0,0.0,1056.42,1056.42,20.7,218.68
2206,1498,107,2025-06-21 23:22:20,Cancelled,UPI,15.0,115.13,37.94,509.14,356.07,20.66,73.56
2207,1196,89,2025-09-14 11:14:03,Delivered,UPI,0.0,0.0,0.0,267.69,267.69,21.35,57.15
2208,500,112,2025-08-12 23:21:47,Delivered,COD,35.0,36.82,18.83,167.08,111.43,21.15,23.57
2209,548,155,2025-06-17 19:40:03,Returned,Card,35.0,16.76,8.0,446.17,421.41,18.46,77.79
2210,66,47,2025-09-02 16:05:17,Delivered,UPI,35.0,28.12,24.63,451.94,399.19,15.41,61.52
2211,2475,75,2025-06-17 12:35:01,Returned,UPI,35.0,0.0,0.0,617.45,617.45,25.07,154.79
2212,1325,118,2025-08-16 11:21:51,Delivered,UPI,25.0,166.33,66.56,1186.97,954.08,16.3,155.52
2213,1728,137,2025-07-16 12:55:55,Delivered,UPI,35.0,0.0,0.0,152.0,152.0,21.37,32.48
2214,2264,90,2025-07-18 19:40:40,Delivered,COD,35.0,237.68,113.22,1025.66,674.76,24.64,166.26
2215,1738,125,2025-07-11 14:26:17,Delivered,COD,25.0,66.6,34.64,531.71,430.47,16.07,69.18
2216,525,124,2025-09-12 15:06:23,Delivered,UPI,15.0,0.0,0.0,597.36,597.36,27.76,165.83
2217,1126,11,2025-09-20 23:03:01,Delivered,UPI,25.0,153.87,156.74,1197.0,886.39,20.76,184.01
2218,2436,100,2025-06-16 18:05:41,Delivered,UPI,0.0,20.12,14.39,316.82,282.31,18.8,53.07
2219,2589,19,2025-08-25 17:32:35,Delivered,UPI,25.0,37.5,39.49,240.95,163.96,18.55,30.41
2220,1635,76,2025-09-12 18:23:00,Delivered,COD,15.0,78.72,40.7,630.33,510.91,17.14,87.57
2221,2314,36,2025-08-16 13:47:08,Cancelled,UPI,35.0,82.13,62.31,497.2,352.76,28.78,101.52
2222,2420,129,2025-06-20 21:44:23,Cancelled,Card,0.0,0.0,0.0,1180.92,1180.92,16.54,195.32
2223,1224,76,2025-09-04 18:02:25,Cancelled,UPI,15.0,12.14,15.69,275.97,248.14,21.02,52.16
2224,1923,134,2025-06-13 23:14:25,Delivered,UPI,25.0,33.42,21.69,400.91,345.8,27.93,96.58
2225,946,105,2025-07-03 21:09:06,Returned,COD,35.0,35.48,49.1,872.79,788.21,19.71,155.36
2226,1245,121,2025-09-08 15:43:38,Delivered,Card,25.0,54.87,53.02,672.69,564.8,25.27,142.72
2227,1580,66,2025-08-17 16:15:23,Delivered,UPI,25.0,164.66,56.76,1145.38,923.96,17.22,159.11
2228,1178,74,2025-09-06 23:58:35,Delivered,UPI,15.0,0.0,0.0,774.41,774.41,17.9,138.62
2229,2685,196,2025-06-29 12:32:29,Cancelled,UPI,15.0,91.74,40.53,797.23,664.96,19.68,130.86
2230,765,40,2025-07-29 12:27:59,Delivered,UPI,15.0,44.37,16.65,192.64,131.62,23.93,31.5
2231,2902,159,2025-07-07 15:26:55,Cancelled,COD,35.0,0.0,0.0,698.52,698.52,27.46,191.81
2232,2797,159,2025-09-24 20:07:56,Delivered,COD,25.0,0.0,0.0,997.81,997.81,26.39,263.32
2233,175,5,2025-07-31 18:55:37,Delivered,Card,35.0,27.32,26.2,183.4,129.88,20.46,26.57
2234,1148,70,2025-09-18 20:57:51,Delivered,UPI,25.0,261.53,85.03,1083.43,736.87,27.03,199.18
2235,190,50,2025-08-16 15:53:32,Delivered,Card,25.0,22.51,27.1,604.92,555.31,24.87,138.11
2236,2989,73,2025-08-19 21:39:45,Delivered,COD,15.0,161.02,120.98,1030.81,748.81,24.46,183.16
2237,1124,120,2025-06-01 21:20:08,Delivered,Card,0.0,0.0,0.0,1114.01,1114.01,17.89,199.3
2238,851,27,2025-06-02 19:59:24,Delivered,UPI,35.0,31.16,25.92,596.87,539.79,29.53,159.4
2239,881,159,2025-08-05 15:01:14,Delivered,UPI,35.0,146.21,73.26,876.78,657.31,29.35,192.92
2240,14,28,2025-06-14 17:43:33,Delivered,Card,25.0,120.99,47.94,845.19,676.26,25.13,169.94
2241,585,68,2025-07-01 16:05:27,Delivered,UPI,25.0,31.91,34.13,732.65,666.61,27.44,182.92
2242,1263,27,2025-07-28 21:28:00,Cancelled,COD,35.0,98.38,44.19,758.54,615.97,27.24,167.79
2243,43,127,2025-06-27 21:24:35,Delivered,Card,35.0,41.12,50.37,1170.71,1079.22,16.2,174.83
2244,430,71,2025-07-19 10:08:12,Delivered,UPI,15.0,0.0,0.0,161.14,161.14,17.16,27.65
2245,2619,30,2025-06-11 16:25:29,Delivered,Card,0.0,0.0,0.0,517.71,517.71,22.59,116.95
2246,1320,23,2025-06-26 11:14:33,Delivered,UPI,0.0,36.35,33.53,321.05,251.17,22.73,57.09
2247,1869,95,2025-07-29 12:28:21,Delivered,UPI,15.0,163.82,50.37,1164.24,950.05,26.87,255.28
2248,476,79,2025-09-11 23:39:50,Delivered,Card,35.0,0.0,0.0,433.17,433.17,19.19,83.13
2249,761,124,2025-09-21 17:16:34,Delivered,COD,0.0,51.0,14.19,396.0,330.81,22.52,74.5
2250,1207,28,2025-08-20 11:10:45,Cancelled,Card,35.0,190.21,98.22,1115.59,827.16,19.87,164.36
2251,2045,140,2025-08-17 18:08:30,Delivered,UPI,0.0,0.0,0.0,528.02,528.02,18.92,99.9
2252,2705,187,2025-06-29 12:16:01,Delivered,Wallet,0.0,28.82,10.68,233.88,194.38,27.61,53.67
2253,576,77,2025-08-23 10:33:37,Delivered,UPI,0.0,0.0,0.0,551.56,551.56,28.9,159.4
2254,2663,20,2025-06-07 20:55:06,Delivered,UPI,25.0,45.7,18.96,295.45,230.79,22.55,52.04
2255,2087,51,2025-09-24 17:45:45,Cancelled,Card,35.0,21.7,23.54,187.15,141.91,25.64,36.39
2256,2784,70,2025-09-24 21:26:46,Delivered,UPI,35.0,165.89,90.91,1146.8,890.0,19.37,172.39
2257,362,178,2025-06-01 19:38:09,Delivered,Wallet,0.0,21.99,21.91,210.1,166.2,26.61,44.23
2258,1714,6,2025-08-05 14:50:38,Delivered,Card,15.0,96.02,40.67,429.11,292.42,25.4,74.27
2259,2692,186,2025-08-16 22:40:43,Cancelled,COD,25.0,160.93,154.65,975.33,659.75,17.22,113.61
2260,754,179,2025-08-10 23:58:58,Delivered,Card,0.0,60.09,27.55,379.19,291.55,25.41,74.08
2261,2812,103,2025-07-23 18:44:58,Delivered,Wallet,25.0,0.0,0.0,1024.72,1024.72,25.09,257.1
2262,1687,17,2025-07-14 16:23:06,Delivered,UPI,15.0,19.27,10.58,435.43,405.58,18.95,76.86
2263,1960,134,2025-08-03 21:08:05,Delivered,UPI,25.0,0.0,0.0,521.58,521.58,25.91,135.14
2264,2177,187,2025-08-02 22:17:21,Delivered,UPI,35.0,0.0,0.0,176.2,176.2,17.43,30.71
2265,2137,144,2025-06-20 15:46:57,Delivered,UPI,35.0,46.79,59.8,750.1,643.51,15.49,99.68
2266,1267,82,2025-07-20 20:30:03,Delivered,UPI,35.0,43.13,55.97,1084.6,985.5,16.25,160.14
2267,829,126,2025-06-07 23:14:43,Cancelled,Card,0.0,0.0,0.0,829.85,829.85,17.23,142.98
2268,2421,112,2025-06-19 23:54:30,Delivered,UPI,35.0,0.0,0.0,344.21,344.21,28.59,98.41
2269,409,182,2025-06-29 22:52:25,Delivered,COD,15.0,44.11,56.09,545.03,444.83,23.82,105.96
2270,1252,187,2025-07-23 17:10:05,Delivered,UPI,35.0,161.54,198.89,1052.49,692.06,16.22,112.25
2271,2915,145,2025-08-06 20:05:42,Delivered,UPI,25.0,38.89,10.36,843.64,794.39,28.08,223.06
2272,939,112,2025-07-01 17:18:36,Returned,UPI,35.0,32.96,38.67,227.8,156.17,18.66,29.14
2273,2195,26,2025-09-16 15:15:43,Cancelled,Card,35.0,66.64,70.86,513.05,375.55,23.12,86.83
2274,954,88,2025-06-23 14:10:16,Delivered,UPI,15.0,0.0,0.0,708.58,708.58,15.64,110.82
2275,1136,93,2025-06-02 21:10:30,Cancelled,COD,35.0,27.81,22.95,183.87,133.11,26.98,35.91
2276,2862,54,2025-07-01 12:44:23,Delivered,COD,35.0,54.77,59.52,629.5,515.21,17.15,88.36
2277,1009,105,2025-08-16 16:30:35,Delivered,UPI,15.0,0.0,0.0,1053.07,1053.07,24.2,254.84
2278,1807,75,2025-08-05 19:59:33,Returned,UPI,35.0,0.0,0.0,719.86,719.86,19.49,140.3
2279,723,69,2025-08-26 21:43:15,Cancelled,COD,25.0,97.42,87.37,1003.2,818.41,17.42,142.57
2280,2267,55,2025-06-06 15:03:51,Delivered,COD,35.0,0.0,0.0,1010.19,1010.19,23.54,237.8
2281,2380,63,2025-06-09 16:13:19,Delivered,UPI,0.0,0.0,0.0,517.67,517.67,25.11,129.99
2282,2881,151,2025-09-12 14:59:09,Delivered,UPI,35.0,0.0,0.0,493.27,493.27,15.3,75.47
2283,478,194,2025-07-08 15:28:13,Delivered,UPI,25.0,0.0,0.0,239.49,239.49,23.29,55.78
2284,655,55,2025-06-03 21:37:50,Delivered,UPI,35.0,0.0,0.0,977.69,977.69,28.12,274.93
2285,1759,40,2025-06-20 17:34:47,Returned,UPI,35.0,51.5,24.54,582.55,506.51,21.14,107.08
2286,910,170,2025-08-18 21:19:16,Delivered,COD,35.0,61.54,19.39,242.12,161.19,22.08,35.59
2287,1744,153,2025-06-27 13:17:09,Delivered,Card,35.0,93.84,30.59,586.73,462.3,27.03,124.96
2288,2088,26,2025-06-17 22:07:04,Cancelled,UPI,25.0,0.0,0.0,526.95,526.95,23.01,121.25
2289,978,168,2025-06-02 23:58:37,Delivered,Card,15.0,0.0,0.0,684.63,684.63,21.97,150.41
2290,2840,184,2025-08-22 22:48:12,Delivered,UPI,25.0,0.0,0.0,891.92,891.92,20.22,180.35
2291,988,46,2025-09-02 16:59:10,Delivered,Card,25.0,21.17,5.86,150.36,123.33,17.95,22.14
2292,1137,188,2025-09-30 17:11:20,Delivered,UPI,0.0,154.72,64.11,627.55,408.72,16.37,66.91
2293,119,100,2025-06-03 15:08:09,Delivered,UPI,15.0,61.89,43.78,444.68,339.01,23.61,80.04
2294,2457,81,2025-07-31 21:13:51,Delivered,UPI,35.0,117.73,66.93,675.87,491.21,20.26,99.52
2295,450,86,2025-08-12 21:56:45,Delivered,UPI,25.0,53.09,15.0,1103.0,1034.91,26.93,278.7
2296,387,38,2025-08-09 10:44:44,Delivered,UPI,15.0,0.0,0.0,153.96,153.96,15.66,24.11
2297,2344,21,2025-08-26 18:32:08,Cancelled,UPI,25.0,122.48,89.46,1091.32,879.38,26.47,232.77
2298,2421,50,2025-08-28 20:53:25,Delivered,UPI,15.0,0.0,0.0,430.44,430.44,16.31,70.2
2299,2398,109,2025-06-01 18:19:06,Delivered,UPI,25.0,0.0,0.0,802.84,802.84,25.62,205.69
2300,641,94,2025-06-16 20:17:12,Delivered,COD,25.0,59.62,36.87,704.93,608.44,23.29,141.71
2301,1404,120,2025-06-03 23:30:20,Delivered,Card,35.0,87.18,45.54,831.12,698.4,24.33,169.92
2302,1080,63,2025-09-11 14:38:06,Delivered,UPI,0.0,0.0,0.0,430.51,430.51,24.09,103.71
2303,1210,115,2025-06-25 18:49:31,Cancelled,Card,25.0,72.32,68.25,844.55,703.98,21.63,152.27
2304,2406,76,2025-07-31 21:30:52,Cancelled,Wallet,15.0,0.0,0.0,1031.9,1031.9,15.75,162.52
2305,1444,136,2025-06-05 23:13:46,Delivered,Card,15.0,0.0,0.0,872.78,872.78,22.52,196.55
2306,1466,169,2025-09-14 23:04:09,Delivered,COD,35.0,0.0,0.0,692.1,692.1,23.56,163.06
2307,369,41,2025-07-30 17:27:58,Cancelled,UPI,35.0,30.69,17.35,705.56,657.52,24.43,160.63
2308,331,61,2025-07-20 17:11:50,Delivered,Card,25.0,0.0,0.0,286.74,286.74,27.68,79.37
2309,2232,156,2025-08-28 14:05:54,Delivered,UPI,35.0,0.0,0.0,929.81,929.81,18.58,172.76
2310,2138,185,2025-08-14 23:29:10,Delivered,COD,35.0,0.0,0.0,205.74,205.74,22.7,46.7
2311,883,46,2025-06-18 16:25:34,Returned,Card,15.0,122.94,118.26,690.85,449.65,23.3,104.77
2312,211,144,2025-08-08 20:43:05,Delivered,UPI,25.0,0.0,0.0,564.8,564.8,15.05,85.0
2313,787,200,2025-06-29 11:04:11,Delivered,Card,35.0,0.0,0.0,304.85,304.85,21.37,65.15
2314,524,146,2025-06-08 13:48:39,Delivered,COD,25.0,20.98,11.32,157.57,125.27,23.73,29.73
2315,706,167,2025-08-05 16:45:14,Delivered,Card,0.0,242.82,70.34,956.79,643.63,15.39,99.05
2316,1450,103,2025-09-16 21:57:44,Delivered,Card,25.0,165.67,80.87,781.79,535.25,20.85,111.6
2317,809,63,2025-06-14 19:09:47,Delivered,Card,15.0,72.91,72.59,486.85,341.35,15.37,52.47
2318,516,50,2025-06-05 20:44:34,Delivered,COD,25.0,0.0,0.0,1030.49,1030.49,18.96,195.38
2319,2786,104,2025-09-28 13:22:14,Delivered,UPI,0.0,0.0,0.0,213.02,213.02,18.7,39.83
2320,417,35,2025-07-24 17:14:04,Delivered,UPI,25.0,28.68,19.62,590.77,542.47,22.73,123.3
2321,2158,90,2025-07-07 15:32:50,Delivered,UPI,35.0,20.36,29.4,590.0,540.24,24.47,132.2
2322,1543,65,2025-08-12 20:27:35,Returned,Card,25.0,94.77,33.14,941.5,813.59,22.07,179.56
2323,758,93,2025-07-26 10:50:48,Delivered,UPI,0.0,283.55,107.36,1179.31,788.4,17.31,136.47
2324,472,119,2025-09-05 10:57:05,Returned,UPI,35.0,0.0,0.0,1014.54,1014.54,22.42,227.46
2325,1384,45,2025-07-16 10:14:52,Cancelled,UPI,25.0,0.0,0.0,1050.59,1050.59,17.21,180.81
2326,135,39,2025-09-06 11:26:43,Returned,UPI,0.0,0.0,0.0,1013.28,1013.28,19.16,194.14
2327,916,168,2025-06-12 16:45:27,Delivered,Wallet,25.0,96.27,80.13,1096.56,920.16,15.2,139.86
2328,1783,67,2025-07-04 18:40:30,Delivered,UPI,35.0,0.0,0.0,845.45,845.45,27.19,229.88
2329,901,185,2025-06-04 20:18:37,Delivered,UPI,25.0,0.0,0.0,298.24,298.24,24.31,72.5
2330,601,20,2025-08-09 13:48:14,Delivered,Card,25.0,10.81,5.81,317.76,301.14,17.17,51.71
2331,1986,26,2025-08-03 23:56:31,Delivered,UPI,25.0,0.0,0.0,228.08,228.08,25.76,58.75
2332,1643,85,2025-06-06 12:13:57,Cancelled,Card,35.0,0.0,0.0,712.47,712.47,20.2,143.92
2333,2242,56,2025-09-08 11:42:08,Delivered,Card,0.0,0.0,0.0,576.28,576.28,24.4,140.61
2334,948,176,2025-08-01 23:36:54,Cancelled,UPI,35.0,0.0,0.0,1064.97,1064.97,27.45,292.33
2335,272,95,2025-07-01 22:04:58,Delivered,COD,35.0,0.0,0.0,437.96,437.96,28.63,125.39
2336,1344,42,2025-08-14 14:28:52,Delivered,UPI,25.0,78.02,62.41,420.66,280.23,15.09,42.29
2337,2172,30,2025-07-06 10:25:10,Delivered,UPI,35.0,0.0,0.0,334.12,334.12,25.54,85.33
2338,1872,110,2025-07-08 19:08:21,Delivered,Card,25.0,0.0,0.0,1166.16,1166.16,28.84,336.32
2339,1535,41,2025-07-21 16:37:49,Delivered,UPI,35.0,125.75,130.8,1199.57,943.02,16.85,158.9
2340,811,59,2025-07-24 15:14:37,Delivered,COD,0.0,0.0,0.0,477.99,477.99,25.78,123.23
2341,2895,81,2025-08-19 19:21:39,Delivered,UPI,15.0,0.0,0.0,761.81,761.81,26.61,202.72
2342,2534,58,2025-09-30 18:36:54,Delivered,COD,15.0,0.0,0.0,656.43,656.43,19.91,130.7
2343,2046,175,2025-08-12 23:36:29,Delivered,COD,0.0,0.0,0.0,893.94,893.94,27.99,250.21
2344,77,165,2025-06-28 23:29:38,Delivered,COD,15.0,24.84,25.42,900.18,849.92,26.78,227.61
2345,916,98,2025-09-27 11:54:23,Delivered,COD,35.0,0.0,0.0,610.26,610.26,24.7,150.73
2346,1044,184,2025-09-24 13:10:07,Delivered,Card,25.0,0.0,0.0,1007.08,1007.08,28.82,290.24
2347,225,85,2025-08-09 17:06:05,Cancelled,UPI,0.0,233.49,133.82,1125.4,758.09,24.96,189.22
2348,687,119,2025-09-17 17:12:52,Cancelled,COD,15.0,35.41,20.81,186.36,130.14,24.97,32.5
2349,959,91,2025-09-02 13:38:15,Delivered,COD,0.0,144.32,82.33,838.36,611.71,19.96,122.1
2350,1100,91,2025-06-14 17:17:16,Delivered,UPI,25.0,30.55,11.09,671.9,630.26,27.62,174.08
2351,1,41,2025-08-12 13:12:39,Delivered,UPI,15.0,0.0,0.0,1093.57,1093.57,27.02,295.48
2352,523,25,2025-07-10 18:19:41,Cancelled,UPI,25.0,0.0,0.0,725.77,725.77,27.78,201.62
2353,2801,168,2025-09-03 14:21:18,Delivered,UPI,25.0,0.0,0.0,1053.35,1053.35,18.65,196.45
2354,168,12,2025-08-04 11:33:43,Delivered,COD,0.0,32.76,26.02,479.74,420.96,20.2,85.03
2355,2972,164,2025-09-14 17:31:45,Delivered,UPI,25.0,106.45,86.08,1136.01,943.48,29.3,276.44
2356,917,53,2025-09-13 15:21:42,Delivered,UPI,15.0,26.29,23.09,683.14,633.76,26.45,167.63
2357,1318,188,2025-07-22 22:39:06,Delivered,UPI,15.0,14.43,12.78,387.11,359.9,21.12,76.01
2358,1412,197,2025-09-25 23:00:21,Delivered,UPI,25.0,0.0,0.0,503.13,503.13,24.25,122.01
2359,737,86,2025-08-20 21:22:35,Cancelled,UPI,15.0,27.35,24.21,302.84,251.28,20.33,51.09
2360,1268,119,2025-08-07 16:31:48,Delivered,COD,25.0,127.02,86.61,675.92,462.29,20.11,92.97
2361,406,56,2025-08-23 14:33:48,Delivered,UPI,15.0,90.04,52.57,444.85,302.24,17.73,53.59
2362,43,112,2025-07-28 12:14:44,Delivered,UPI,15.0,0.0,0.0,314.85,314.85,19.24,60.58
2363,2894,118,2025-06-04 18:38:24,Delivered,UPI,25.0,108.21,103.89,958.22,746.12,17.13,127.81
2364,1710,168,2025-08-22 11:22:09,Delivered,UPI,25.0,0.0,0.0,784.3,784.3,29.12,228.39
2365,1749,104,2025-06-29 14:13:07,Delivered,UPI,15.0,0.0,0.0,627.13,627.13,17.81,111.69
2366,743,137,2025-06-14 15:09:32,Cancelled,COD,25.0,44.69,58.5,1102.86,999.67,28.82,288.1
2367,2584,51,2025-07-12 12:10:02,Cancelled,Card,0.0,137.33,145.11,873.86,591.42,22.66,134.02
2368,520,80,2025-07-05 17:07:44,Delivered,Card,15.0,0.0,0.0,413.94,413.94,18.25,75.54
2369,1772,148,2025-06-22 23:53:32,Returned,UPI,35.0,70.23,70.97,555.77,414.57,27.8,115.25
2370,1351,199,2025-09-21 20:58:05,Delivered,UPI,35.0,0.0,0.0,687.6,687.6,21.99,151.2
2371,2554,31,2025-08-04 14:04:18,Delivered,UPI,25.0,0.0,0.0,432.78,432.78,23.53,101.83
2372,501,127,2025-08-22 22:26:37,Delivered,Card,25.0,21.44,28.31,330.67,280.92,25.3,71.07
2373,1743,129,2025-07-11 15:17:00,Delivered,UPI,15.0,0.0,0.0,1136.14,1136.14,19.37,220.07
2374,2823,32,2025-08-12 10:34:47,Delivered,UPI,0.0,0.0,0.0,374.7,374.7,19.13,71.68
2375,2995,180,2025-06-07 15:28:10,Delivered,COD,15.0,38.41,12.51,500.12,449.2,21.97,98.69
2376,842,73,2025-08-01 22:42:41,Delivered,Card,0.0,0.0,0.0,321.25,321.25,25.18,80.89
2377,1979,120,2025-08-04 18:10:25,Returned,UPI,15.0,0.0,0.0,914.38,914.38,25.92,237.01
2378,2291,30,2025-08-09 16:06:46,Delivered,UPI,35.0,0.0,0.0,371.82,371.82,17.06,63.43
2379,886,163,2025-09-20 16:50:14,Delivered,UPI,0.0,94.04,56.55,1028.03,877.44,24.79,217.52
2380,1845,102,2025-06-25 13:28:33,Cancelled,Wallet,25.0,150.15,100.83,1022.06,771.08,18.01,138.87
2381,2348,30,2025-08-13 21:57:52,Delivered,COD,15.0,0.0,0.0,1114.36,1114.36,29.13,324.61
2382,519,196,2025-07-21 17:55:12,Delivered,UPI,35.0,0.0,0.0,654.15,654.15,15.36,100.48
2383,1936,132,2025-07-29 23:45:29,Delivered,UPI,0.0,85.69,101.17,863.06,676.2,19.08,129.02
2384,108,145,2025-08-29 23:55:04,Cancelled,UPI,35.0,0.0,0.0,243.11,243.11,26.49,64.4
2385,1772,109,2025-07-03 22:35:20,Returned,COD,25.0,0.0,0.0,999.94,999.94,19.09,190.89
2386,2402,79,2025-06-24 14:52:53,Delivered,UPI,35.0,129.2,45.0,582.33,408.13,16.11,65.75
2387,2828,70,2025-08-23 12:15:03,Cancelled,UPI,0.0,0.0,0.0,202.59,202.59,18.51,37.5
2388,241,18,2025-08-03 14:09:22,Delivered,Wallet,0.0,78.72,27.06,312.44,206.66,17.36,35.88
2389,1782,104,2025-08-02 22:50:04,Delivered,UPI,25.0,0.0,0.0,470.83,470.83,23.44,110.36
