order_item_id,order_id,menu_item_name,item_category,quantity,price_per_unit,line_total
1607,448,Beverage Item 27,Beverage,1,213.25,213.25
1608,448,Starter Item 14,Starter,3,25.48,76.43
1609,449,Dessert Item 7,Dessert,1,298.56,298.56
1610,449,Dessert Item 7,Dessert,3,95.42,286.25
1611,449,Dessert Item 11,Dessert,3,19.57,58.7
1612,449,Main Course Item 49,Main Course,3,17.84,53.53
1613,450,Beverage Item 17,Beverage,2,112.51,225.02
1614,450,Dessert Item 29,Dessert,1,375.59,375.59
1615,450,Main Course Item 8,Main Course,2,107.43,214.86
1616,451,Main Course Item 4,Main Course,2,123.99,247.98
1617,451,Dessert Item 8,Dessert,2,98.57,197.13
1618,451,Main Course Item 18,Main Course,3,112.17,336.52
1619,452,Beverage Item 33,Beverage,1,289.97,289.97
1620,452,Main Course Item 46,Main Course,3,74.79,224.37
1621,452,Dessert Item 21,Dessert,3,17.52,52.57
1622,452,Dessert Item 46,Dessert,2,33.66,67.31
1623,452,Starter Item 17,Starter,3,18.17,54.5
1624,453,Dessert Item 42,Dessert,3,95.66,286.98
1625,454,Beverage Item 42,Beverage,3,47.01,141.02
1626,454,Main Course Item 4,Main Course,1,169.29,169.29
1627,454,Beverage Item 31,Beverage,1,174.0,174.0
1628,454,Beverage Item 16,Beverage,3,41.6,124.79
1629,454,Starter Item 40,Starter,3,23.83,71.49
1630,455,Main Course Item 30,Main Course,2,25.22,50.45
1631,455,Beverage Item 25,Beverage,2,27.32,54.63
1632,455,Dessert Item 48,Dessert,1,55.45,55.45
1633,455,Dessert Item 45,Dessert,2,25.03,50.07
1634,455,Beverage Item 21,Beverage,3,16.7,50.09
1635,455,Dessert Item 4,Dessert,3,16.7,50.09
1636,456,Beverage Item 8,Beverage,1,315.72,315.72
1637,456,Beverage Item 38,Beverage,1,91.72,91.72
1638,456,Beverage Item 45,Beverage,3,108.03,324.09
1639,457,Beverage Item 38,Beverage,2,41.98,83.96
1640,457,Beverage Item 30,Beverage,3,135.28,405.83
1641,458,Starter Item 47,Starter,2,84.43,168.86
1642,458,Starter Item 7,Starter,3,250.42,751.27
1643,459,Beverage Item 26,Beverage,3,67.69,203.08
1644,459,Starter Item 20,Starter,2,72.66,145.31
1645,459,Main Course Item 15,Main Course,3,71.86,215.58
1646,460,Dessert Item 14,Dessert,2,32.51,65.02
1647,460,Main Course Item 9,Main Course,2,283.55,567.1
1648,461,Dessert Item 20,Dessert,1,142.37,142.37
1649,461,Main Course Item 40,Main Course,1,235.9,235.9
1650,461,Dessert Item 36,Dessert,3,129.06,387.18
1651,461,Starter Item 36,Starter,1,192.17,192.17
1652,461,Beverage Item 6,Beverage,2,90.82,181.63
1653,462,Main Course Item 24,Main Course,3,50.25,150.75
1654,462,Beverage Item 35,Beverage,2,53.99,107.97
1655,462,Starter Item 40,Starter,2,46.68,93.37
1656,462,Beverage Item 43,Beverage,2,39.99,79.98
1657,462,Beverage Item 43,Beverage,3,20.33,61.0
1658,463,Starter Item 18,Starter,1,1005.28,1005.28
1659,464,Starter Item 40,Starter,2,86.82,173.64
1660,464,Starter Item 38,Starter,2,54.73,109.47
1661,464,Dessert Item 6,Dessert,3,23.86,71.57
1662,464,Starter Item 26,Starter,1,624.53,624.53
1663,465,Dessert Item 34,Dessert,1,244.39,244.39
1664,465,Starter Item 10,Starter,2,92.47,184.94
1665,465,Dessert Item 43,Dessert,2,92.64,185.29
1666,466,Beverage Item 26,Beverage,2,177.49,354.98
1667,466,Dessert Item 20,Dessert,3,57.0,171.01
1668,466,Starter Item 23,Starter,2,75.1,150.21
1669,466,Starter Item 42,Starter,2,161.58,323.15
1670,466,Starter Item 4,Starter,1,67.89,67.89
1671,467,Main Course Item 26,Main Course,1,6.84,6.84
1672,467,Main Course Item 35,Main Course,3,16.67,50.0
1673,467,Beverage Item 15,Beverage,3,16.67,50.0
1674,467,Main Course Item 1,Main Course,2,25.0,50.0
1675,467,Main Course Item 10,Main Course,2,25.0,50.0
1676,468,Main Course Item 1,Main Course,1,61.96,61.96
1677,468,Dessert Item 24,Dessert,1,185.52,185.52
1678,468,Dessert Item 2,Dessert,3,25.63,76.88
1679,468,Starter Item 25,Starter,3,16.75,50.26
1680,468,Beverage Item 4,Beverage,3,16.99,50.97
1681,468,Main Course Item 36,Main Course,3,17.03,51.09
1682,469,Starter Item 42,Starter,1,203.83,203.83
1683,469,Starter Item 18,Starter,1,380.18,380.18
1684,469,Starter Item 36,Starter,1,101.37,101.37
1685,470,Main Course Item 11,Main Course,2,111.87,223.75
1686,470,Starter Item 19,Starter,2,248.69,497.38
1687,471,Starter Item 43,Starter,1,378.27,378.27
1688,471,Main Course Item 19,Main Course,2,359.33,718.66
1689,472,Main Course Item 37,Main Course,2,56.94,113.88
1690,472,Starter Item 20,Starter,1,171.49,171.49
1691,472,Beverage Item 9,Beverage,2,25.12,50.23
1692,472,Starter Item 7,Starter,1,50.6,50.6
1693,473,Beverage Item 23,Beverage,2,45.56,91.11
1694,473,Beverage Item 32,Beverage,1,64.17,64.17
1695,473,Starter Item 4,Starter,2,64.01,128.02
1696,473,Starter Item 32,Starter,3,19.93,59.78
1697,474,Dessert Item 34,Dessert,2,580.5,1161.01
1698,475,Beverage Item 21,Beverage,2,149.81,299.63
1699,475,Beverage Item 35,Beverage,1,113.65,113.65
1700,475,Main Course Item 40,Main Course,1,654.73,654.73
1701,476,Main Course Item 42,Main Course,2,50.43,100.86
1702,476,Dessert Item 36,Dessert,3,200.02,600.06
1703,477,Beverage Item 41,Beverage,2,163.15,326.3
1704,478,Starter Item 27,Starter,1,260.91,260.91
1705,478,Beverage Item 8,Beverage,2,195.96,391.93
1706,478,Main Course Item 1,Main Course,2,137.29,274.58
1707,478,Starter Item 32,Starter,1,206.11,206.11
1708,479,Main Course Item 22,Main Course,2,198.97,397.93
1709,479,Main Course Item 48,Main Course,1,145.07,145.07
1710,479,Main Course Item 16,Main Course,1,207.4,207.4
1711,479,Main Course Item 39,Main Course,1,58.55,58.55
1712,479,Main Course Item 33,Main Course,2,28.44,56.88
1713,479,Beverage Item 36,Beverage,1,51.34,51.34
1714,480,Beverage Item 28,Beverage,2,29.77,59.54
1715,480,Dessert Item 29,Dessert,1,55.55,55.55
1716,480,Dessert Item 17,Dessert,3,18.76,56.28
1717,480,Starter Item 22,Starter,3,17.29,51.87
1718,481,Beverage Item 22,Beverage,2,64.55,129.09
1719,481,Dessert Item 13,Dessert,2,109.75,219.49
1720,481,Dessert Item 33,Dessert,3,62.29,186.86
1721,481,Beverage Item 9,Beverage,3,36.29,108.87
1722,481,Beverage Item 22,Beverage,1,298.53,298.53
1723,481,Starter Item 32,Starter,2,102.7,205.41
1724,482,Beverage Item 42,Beverage,2,101.72,203.44
1725,482,Beverage Item 11,Beverage,1,289.69,289.69
1726,482,Beverage Item 26,Beverage,2,55.9,111.81
1727,482,Main Course Item 25,Main Course,2,115.02,230.05
1728,482,Starter Item 25,Starter,2,38.35,76.69
1729,483,Dessert Item 17,Dessert,3,-25.51,-76.52
1730,483,Beverage Item 37,Beverage,1,50.0,50.0
1731,483,Starter Item 8,Starter,3,16.67,50.0
1732,483,Beverage Item 37,Beverage,1,50.0,50.0
1733,483,Starter Item 39,Starter,3,16.67,50.0
1734,483,Dessert Item 25,Dessert,3,16.67,50.0
1735,484,Starter Item 35,Starter,1,139.96,139.96
1736,484,Beverage Item 2,Beverage,3,124.13,372.38
1737,484,Starter Item 47,Starter,1,297.54,297.54
1738,484,Dessert Item 7,Dessert,1,53.75,53.75
1739,484,Main Course Item 31,Main Course,3,24.54,73.61
1740,485,Beverage Item 13,Beverage,2,177.52,355.05
1741,485,Beverage Item 45,Beverage,2,144.06,288.12
1742,485,Dessert Item 45,Dessert,2,113.61,227.21
1743,485,Starter Item 45,Starter,3,70.61,211.83
1744,486,Main Course Item 13,Main Course,1,288.46,288.46
1745,486,Dessert Item 17,Dessert,3,90.25,270.75
1746,486,Main Course Item 21,Main Course,2,110.9,221.8
1747,486,Dessert Item 16,Dessert,3,20.64,61.91
1748,486,Beverage Item 18,Beverage,3,16.79,50.37
1749,486,Starter Item 32,Starter,2,25.55,51.09
1750,487,Main Course Item 13,Main Course,3,65.11,195.34
1751,487,Main Course Item 20,Main Course,2,125.26,250.52
1752,487,Dessert Item 9,Dessert,2,71.42,142.85
1753,487,Dessert Item 4,Dessert,3,67.72,203.17
1754,488,Beverage Item 21,Beverage,3,83.07,249.2
1755,488,Main Course Item 6,Main Course,2,33.22,66.44
1756,488,Dessert Item 18,Dessert,3,18.17,54.52
1757,488,Dessert Item 21,Dessert,1,63.91,63.91
1758,488,Beverage Item 16,Beverage,1,53.35,53.35
1759,489,Starter Item 28,Starter,2,100.13,200.26
1760,490,Beverage Item 4,Beverage,1,64.59,64.59
1761,490,Beverage Item 19,Beverage,2,163.49,326.99
1762,490,Beverage Item 45,Beverage,3,60.31,180.92
1763,490,Main Course Item 4,Main Course,1,98.03,98.03
1764,491,Dessert Item 35,Dessert,2,94.48,188.96
1765,491,Main Course Item 17,Main Course,1,104.84,104.84
1766,491,Dessert Item 8,Dessert,1,290.24,290.24
1767,491,Dessert Item 39,Dessert,2,194.77,389.54
1768,491,Beverage Item 45,Beverage,1,183.41,183.41
1769,492,Starter Item 35,Starter,2,73.0,146.0
1770,492,Starter Item 45,Starter,1,398.97,398.97
1771,492,Starter Item 30,Starter,2,29.97,59.94
1772,493,Main Course Item 38,Main Course,2,171.17,342.35
1773,493,Main Course Item 20,Main Course,3,73.38,220.14
1774,493,Starter Item 26,Starter,1,217.28,217.28
1775,493,Starter Item 4,Starter,2,78.02,156.04
1776,493,Beverage Item 22,Beverage,1,93.29,93.29
1777,494,Beverage Item 4,Beverage,1,98.73,98.73
1778,494,Dessert Item 7,Dessert,3,22.38,67.15
1779,494,Main Course Item 21,Main Course,1,53.3,53.3
1780,494,Main Course Item 32,Main Course,1,54.7,54.7
1781,495,Starter Item 2,Starter,3,32.23,96.68
1782,495,Main Course Item 15,Main Course,3,20.93,62.8
1783,495,Beverage Item 9,Beverage,2,26.29,52.59
1784,495,Beverage Item 21,Beverage,2,25.01,50.03
1785,496,Starter Item 27,Starter,1,27.7,27.7
1786,496,Starter Item 13,Starter,2,25.0,50.0
1787,496,Dessert Item 28,Dessert,3,16.67,50.0
1788,496,Starter Item 45,Starter,3,16.67,50.0
1789,496,Starter Item 27,Starter,3,16.67,50.0
1790,496,Starter Item 13,Starter,2,25.0,50.0
1791,497,Beverage Item 24,Beverage,3,232.94,698.83
1792,498,Dessert Item 15,Dessert,2,222.31,444.62
1793,499,Starter Item 49,Starter,3,66.69,200.06
1794,499,Main Course Item 14,Main Course,1,807.55,807.55
1795,500,Dessert Item 11,Dessert,1,132.03,132.03
1796,500,Starter Item 19,Starter,1,164.83,164.83
1797,500,Beverage Item 43,Beverage,1,113.15,113.15
1798,501,Beverage Item 49,Beverage,1,391.09,391.09
1799,501,Main Course Item 38,Main Course,2,48.3,96.61
1800,501,Main Course Item 39,Main Course,2,97.97,195.93
1801,501,Main Course Item 36,Main Course,1,70.43,70.43
1802,501,Dessert Item 9,Dessert,2,36.93,73.86
1803,501,Beverage Item 16,Beverage,1,51.35,51.35
1804,502,Beverage Item 9,Beverage,1,77.93,77.93
1805,502,Dessert Item 28,Dessert,3,47.18,141.55
1806,503,Main Course Item 38,Main Course,1,354.49,354.49
1807,503,Main Course Item 33,Main Course,2,39.12,78.24
1808,503,Main Course Item 7,Main Course,3,32.11,96.33
1809,503,Beverage Item 8,Beverage,3,18.73,56.19
1810,504,Main Course Item 4,Main Course,3,92.27,276.8
1811,504,Starter Item 6,Starter,1,105.91,105.91
1812,504,Starter Item 43,Starter,2,53.99,107.98
1813,504,Starter Item 17,Starter,3,17.8,53.41
1814,504,Main Course Item 29,Main Course,3,19.61,58.84
1815,504,Starter Item 21,Starter,3,22.33,66.99
1816,505,Main Course Item 46,Main Course,1,167.49,167.49
1817,505,Starter Item 36,Starter,2,47.28,94.56
1818,506,Dessert Item 49,Dessert,2,173.79,347.58
1819,506,Beverage Item 22,Beverage,3,32.58,97.74
1820,506,Starter Item 21,Starter,1,103.39,103.39
1821,506,Dessert Item 20,Dessert,1,56.02,56.02
1822,507,Main Course Item 32,Main Course,2,573.32,1146.63
1823,508,Beverage Item 44,Beverage,2,534.34,1068.68
1824,509,Main Course Item 4,Main Course,1,182.84,182.84
1825,509,Main Course Item 1,Main Course,2,454.53,909.06
1826,510,Beverage Item 5,Beverage,2,155.95,311.91
1827,510,Dessert Item 42,Dessert,2,34.97,69.94
1828,510,Dessert Item 40,Dessert,1,50.15,50.15
1829,510,Main Course Item 41,Main Course,2,25.03,50.05
1830,510,Starter Item 39,Starter,3,16.68,50.05
1831,510,Beverage Item 32,Beverage,2,25.01,50.02
1832,511,Beverage Item 47,Beverage,1,342.79,342.79
1833,511,Beverage Item 46,Beverage,3,70.24,210.73
1834,511,Starter Item 41,Starter,2,90.13,180.27
1835,511,Starter Item 45,Starter,2,169.42,338.84
1836,512,Main Course Item 6,Main Course,3,70.07,210.2
1837,512,Dessert Item 5,Dessert,1,229.14,229.14
1838,512,Starter Item 26,Starter,3,20.63,61.89
1839,512,Starter Item 37,Starter,1,51.51,51.51
1840,512,Beverage Item 4,Beverage,2,25.06,50.13
1841,512,Main Course Item 25,Main Course,1,51.42,51.42
1842,513,Starter Item 3,Starter,1,244.54,244.54
1843,513,Dessert Item 5,Dessert,3,145.57,436.72
1844,514,Starter Item 8,Starter,1,125.66,125.66
1845,514,Main Course Item 36,Main Course,1,70.85,70.85
1846,514,Dessert Item 6,Dessert,3,19.33,58.0
1847,514,Dessert Item 5,Dessert,1,51.41,51.41
1848,514,Beverage Item 46,Beverage,2,26.93,53.86
1849,514,Dessert Item 19,Dessert,2,28.28,56.56
1850,515,Starter Item 46,Starter,2,82.26,164.53
1851,515,Main Course Item 37,Main Course,2,108.61,217.21
1852,515,Dessert Item 37,Dessert,3,118.07,354.21
1853,515,Starter Item 27,Starter,1,155.08,155.08
1854,515,Main Course Item 31,Main Course,3,51.29,153.88
1855,515,Dessert Item 24,Dessert,2,28.65,57.3
1856,516,Beverage Item 24,Beverage,3,304.91,914.73
1857,517,Starter Item 48,Starter,2,119.27,238.55
1858,517,Starter Item 47,Starter,2,168.0,336.0
1859,517,Beverage Item 2,Beverage,3,45.86,137.58
1860,517,Dessert Item 23,Dessert,1,250.31,250.31
1861,517,Starter Item 1,Starter,2,79.05,158.09
1862,518,Starter Item 17,Starter,3,115.34,346.02
1863,518,Dessert Item 3,Dessert,3,108.97,326.9
1864,518,Beverage Item 20,Beverage,2,64.25,128.5
1865,518,Dessert Item 7,Dessert,1,135.5,135.5
1866,519,Main Course Item 41,Main Course,1,231.37,231.37
1867,519,Dessert Item 15,Dessert,3,17.96,53.88
1868,519,Starter Item 49,Starter,3,16.75,50.24
1869,519,Main Course Item 24,Main Course,3,16.68,50.04
1870,519,Main Course Item 45,Main Course,1,50.02,50.02
1871,520,Dessert Item 11,Dessert,2,72.07,144.14
1872,520,Starter Item 37,Starter,2,30.7,61.39
1873,520,Main Course Item 16,Main Course,3,38.59,115.76
1874,520,Beverage Item 12,Beverage,3,67.98,203.95
1875,521,Starter Item 6,Starter,2,7.11,14.23
1876,521,Starter Item 10,Starter,2,25.0,50.0
1877,521,Dessert Item 2,Dessert,1,50.0,50.0
1878,521,Starter Item 49,Starter,2,25.0,50.0
1879,521,Beverage Item 15,Beverage,2,25.0,50.0
1880,522,Starter Item 8,Starter,1,78.44,78.44
1881,522,Beverage Item 37,Beverage,2,43.08,86.16
1882,522,Main Course Item 2,Main Course,3,110.35,331.05
1883,522,Dessert Item 44,Dessert,3,116.38,349.14
1884,522,Starter Item 44,Starter,2,25.69,51.39
1885,522,Starter Item 48,Starter,1,88.09,88.09
1886,523,Starter Item 47,Starter,2,38.77,77.53
1887,523,Beverage Item 48,Beverage,1,335.57,335.57
1888,523,Main Course Item 42,Main Course,3,16.73,50.18
1889,523,Dessert Item 15,Dessert,1,57.4,57.4
1890,524,Beverage Item 39,Beverage,3,57.66,172.99
1891,524,Beverage Item 46,Beverage,2,89.53,179.06
1892,524,Dessert Item 2,Dessert,1,701.71,701.71
1893,525,Main Course Item 49,Main Course,3,51.07,153.22
1894,525,Starter Item 16,Starter,2,102.64,205.28
1895,525,Starter Item 6,Starter,2,121.14,242.29
1896,525,Starter Item 26,Starter,3,32.68,98.03
1897,525,Main Course Item 49,Main Course,1,234.57,234.57
1898,526,Beverage Item 38,Beverage,2,122.68,245.35
1899,526,Starter Item 20,Starter,3,37.37,112.12
1900,526,Beverage Item 17,Beverage,3,77.06,231.19
1901,526,Starter Item 12,Starter,2,180.2,360.4
1902,526,Beverage Item 42,Beverage,3,36.79,110.37
1903,527,Beverage Item 38,Beverage,1,369.91,369.91
1904,527,Main Course Item 22,Main Course,1,68.48,68.48
1905,527,Beverage Item 3,Beverage,3,248.96,746.88
1906,528,Beverage Item 15,Beverage,2,7.47,14.94
1907,528,Main Course Item 45,Main Course,1,50.0,50.0
1908,528,Starter Item 6,Starter,1,50.0,50.0
1909,528,Beverage Item 49,Beverage,2,25.0,50.0
1910,529,Starter Item 14,Starter,1,370.01,370.01
1911,529,Dessert Item 9,Dessert,2,287.36,574.72
1912,530,Dessert Item 10,Dessert,1,369.18,369.18
1913,531,Main Course Item 19,Main Course,2,29.82,59.65
1914,531,Dessert Item 25,Dessert,1,53.02,53.02
1915,531,Beverage Item 10,Beverage,1,69.66,69.66
1916,532,Starter Item 42,Starter,1,167.5,167.5
1917,532,Main Course Item 7,Main Course,1,117.98,117.98
1918,532,Main Course Item 17,Main Course,1,56.6,56.6
1919,532,Starter Item 43,Starter,1,51.46,51.46
1920,532,Starter Item 43,Starter,2,27.01,54.02
1921,533,Main Course Item 9,Main Course,3,42.41,127.24
1922,533,Beverage Item 30,Beverage,1,133.39,133.39
1923,533,Starter Item 31,Starter,2,57.84,115.67
1924,533,Starter Item 14,Starter,3,17.13,51.4
1925,533,Main Course Item 18,Main Course,1,65.74,65.74
1926,534,Starter Item 11,Starter,3,24.01,72.03
1927,534,Starter Item 4,Starter,3,17.97,53.92
1928,534,Starter Item 26,Starter,2,25.05,50.1
1929,535,Main Course Item 11,Main Course,1,252.73,252.73
1930,535,Beverage Item 2,Beverage,2,437.84,875.69
1931,536,Main Course Item 41,Main Course,2,130.43,260.86
1932,536,Dessert Item 13,Dessert,2,48.0,96.0
1933,536,Starter Item 38,Starter,2,37.69,75.38
1934,536,Dessert Item 44,Dessert,2,33.51,67.02
1935,536,Dessert Item 12,Dessert,3,21.44,64.32
1936,537,Main Course Item 39,Main Course,2,338.56,677.11
1937,538,Dessert Item 28,Dessert,1,1182.23,1182.23
1938,539,Main Course Item 33,Main Course,3,119.06,357.18
1939,539,Beverage Item 42,Beverage,1,100.01,100.01
1940,539,Beverage Item 16,Beverage,1,153.06,153.06
1941,540,Starter Item 10,Starter,2,67.23,134.46
1942,540,Starter Item 17,Starter,3,107.63,322.9
1943,540,Starter Item 34,Starter,3,66.42,199.26
1944,540,Dessert Item 33,Dessert,2,147.3,294.59
1945,541,Main Course Item 18,Main Course,2,48.66,97.32
1946,541,Beverage Item 3,Beverage,1,69.27,69.27
1947,541,Dessert Item 36,Dessert,3,26.59,79.77
1948,541,Main Course Item 48,Main Course,2,25.76,51.51
1949,541,Beverage Item 11,Beverage,2,26.05,52.1
1950,541,Dessert Item 3,Dessert,1,57.61,57.61
1951,542,Dessert Item 20,Dessert,2,49.73,99.46
1952,542,Dessert Item 2,Dessert,1,287.4,287.4
1953,543,Main Course Item 17,Main Course,1,374.76,374.76
1954,544,Dessert Item 39,Dessert,3,330.86,992.57
1955,545,Dessert Item 44,Dessert,1,98.59,98.59
1956,545,Starter Item 39,Starter,3,51.06,153.18
1957,545,Starter Item 46,Starter,1,204.08,204.08
1958,545,Dessert Item 11,Dessert,1,68.14,68.14
1959,546,Beverage Item 40,Beverage,3,101.92,305.77
1960,547,Beverage Item 29,Beverage,1,198.96,198.96
1961,547,Dessert Item 47,Dessert,1,279.33,279.33
1962,548,Starter Item 42,Starter,2,35.06,70.12
1963,548,Main Course Item 40,Main Course,1,126.91,126.91
1964,548,Main Course Item 18,Main Course,1,412.8,412.8
1965,549,Main Course Item 35,Main Course,2,31.98,63.96
1966,549,Dessert Item 25,Dessert,2,47.88,95.76
1967,549,Main Course Item 37,Main Course,3,23.58,70.73
1968,549,Starter Item 47,Starter,3,17.74,53.23
1969,550,Dessert Item 26,Dessert,2,198.35,396.7
1970,550,Main Course Item 7,Main Course,1,65.3,65.3
1971,550,Starter Item 11,Starter,2,64.33,128.66
1972,551,Main Course Item 39,Main Course,3,51.3,153.9
1973,551,Beverage Item 34,Beverage,2,34.13,68.25
1974,551,Beverage Item 29,Beverage,3,17.51,52.53
1975,551,Starter Item 38,Starter,2,28.9,57.79
1976,551,Starter Item 49,Starter,2,25.33,50.65
1977,551,Beverage Item 44,Beverage,1,53.18,53.18
1978,552,Starter Item 35,Starter,1,88.02,88.02
1979,552,Dessert Item 2,Dessert,2,25.96,51.93
1980,552,Dessert Item 41,Dessert,2,28.34,56.68
1981,553,Beverage Item 36,Beverage,2,138.29,276.58
1982,553,Dessert Item 18,Dessert,1,94.83,94.83
1983,553,Starter Item 46,Starter,3,50.48,151.45
1984,553,Starter Item 25,Starter,1,54.4,54.4
1985,553,Dessert Item 12,Dessert,1,149.82,149.82
1986,553,Beverage Item 41,Beverage,3,29.59,88.76
1987,554,Beverage Item 43,Beverage,3,93.45,280.36
1988,554,Starter Item 47,Starter,1,232.2,232.2
1989,554,Beverage Item 32,Beverage,3,54.92,164.75
1990,554,Beverage Item 2,Beverage,1,133.69,133.69
1991,555,Beverage Item 34,Beverage,1,60.22,60.22
1992,555,Starter Item 46,Starter,2,112.95,225.91
1993,555,Main Course Item 37,Main Course,2,47.53,95.05
1994,555,Main Course Item 8,Main Course,3,126.13,378.38
1995,556,Beverage Item 5,Beverage,3,-13.95,-41.85
1996,556,Main Course Item 20,Main Course,3,16.67,50.0
1997,556,Beverage Item 5,Beverage,3,16.67,50.0
1998,556,Starter Item 48,Starter,3,16.67,50.0
1999,556,Dessert Item 23,Dessert,1,50.0,50.0
2000,557,Starter Item 23,Starter,3,7.65,22.96
2001,557,Dessert Item 41,Dessert,1,50.0,50.0
2002,557,Starter Item 29,Starter,3,16.67,50.0
2003,557,Dessert Item 4,Dessert,2,25.0,50.0
2004,557,Dessert Item 10,Dessert,1,50.0,50.0
2005,557,Main Course Item 37,Main Course,2,25.0,50.0
2006,558,Starter Item 47,Starter,2,128.27,256.55
2007,558,Dessert Item 23,Dessert,3,147.32,441.95
2008,559,Beverage Item 41,Beverage,1,160.71,160.71
2009,559,Beverage Item 14,Beverage,3,50.79,152.36
2010,559,Starter Item 48,Starter,2,62.4,124.79
2011,559,Starter Item 23,Starter,1,65.32,65.32
2012,560,Beverage Item 18,Beverage,3,43.81,131.43
2013,560,Dessert Item 11,Dessert,3,87.7,263.1
2014,560,Beverage Item 29,Beverage,2,84.13,168.26
2015,560,Beverage Item 49,Beverage,2,115.13,230.25
2016,560,Dessert Item 34,Dessert,1,405.46,405.46
2017,561,Main Course Item 15,Main Course,3,32.03,96.1
2018,561,Beverage Item 25,Beverage,1,128.45,128.45
2019,562,Beverage Item 4,Beverage,3,52.73,158.2
2020,562,Main Course Item 43,Main Course,1,326.94,326.94
2021,562,Main Course Item 28,Main Course,2,133.4,266.81
2022,562,Starter Item 3,Starter,1,224.36,224.36
